Date,Source,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/11/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/12/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/13/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/14/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/15/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/16/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/17/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/18/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/19/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/20/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/21/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/22/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/23/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/24/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/25/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/26/2023,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/27/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/28/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/29/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/30/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/01/2023,AQS,1,0.6,ppm,7,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/02/2023,AQS,1,1,ppm,11,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/03/2023,AQS,1,1,ppm,11,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/04/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/05/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/06/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/07/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/08/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/09/2023,AQS,1,1,ppm,11,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/10/2023,AQS,1,1,ppm,11,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/11/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/12/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/13/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/14/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/15/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/16/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/17/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/18/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/19/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/20/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/21/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/22/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/23/2023,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/24/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/25/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/26/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/27/2023,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/28/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/29/2023,AQS,1,0.4,ppm,5,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/30/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
12/31/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/01/2024,AQS,1,0.3,ppm,3,CCNY,19,79,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/02/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/03/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/04/2024,AQS,1,0.3,ppm,3,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/05/2024,AQS,1,0.3,ppm,3,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/06/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/07/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/08/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/09/2024,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/10/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/11/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/12/2024,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/13/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/14/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/15/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/16/2024,AQS,1,0.5,ppm,6,CCNY,16,67,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/17/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/18/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/19/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/20/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/21/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/22/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/23/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/24/2024,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/25/2024,AQS,1,0.7,ppm,8,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/26/2024,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/27/2024,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/28/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/29/2024,AQS,1,0.3,ppm,3,CCNY,19,79,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/30/2024,AQS,1,0.3,ppm,3,CCNY,23,96,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
01/31/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/01/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/02/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/03/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/04/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/05/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/06/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/07/2024,AQS,1,0.3,ppm,3,CCNY,22,92,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/08/2024,AQS,1,0.6,ppm,7,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/09/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/10/2024,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/11/2024,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/12/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/13/2024,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/14/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/15/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/16/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/17/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/18/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/19/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/20/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/21/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/22/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/23/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/24/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/25/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/26/2024,AQS,1,0.5,ppm,6,CCNY,23,96,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/27/2024,AQS,1,1.2,ppm,14,CCNY,19,79,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/28/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
02/29/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/01/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/02/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/03/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/04/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/05/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/06/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/07/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/08/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/09/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/10/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/11/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/12/2024,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/13/2024,AQS,1,0.9,ppm,10,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/14/2024,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/15/2024,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/16/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/17/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/18/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/19/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/20/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/21/2024,AQS,1,0.2,ppm,2,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/22/2024,AQS,1,0.3,ppm,3,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/23/2024,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/24/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/25/2024,AQS,1,0.3,ppm,3,CCNY,22,92,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/26/2024,AQS,1,0.3,ppm,3,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/27/2024,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/28/2024,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/29/2024,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/30/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
03/31/2024,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
04/01/2024,AQS,1,0.4,ppm,5,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
04/02/2024,AQS,1,0.8,ppm,9,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
